"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","NO","modelo_1","profunda",4170,0.6,0.5,0.4,0.02,20,0.675925925925926,0.742424242424242,0.571428571428571,0.736842105263158,0.73134328358209
"2","NO","modelo_1","profunda",3951,0.6,0.5,0.4,0.02,20,0.638888888888889,0.712121212121212,0.523809523809524,0.706766917293233,0.701492537313433
"3","NO","modelo_1","profunda",5491,0.6,0.5,0.4,0.02,20,0.675925925925926,0.742424242424242,0.571428571428571,0.736842105263158,0.73134328358209
"4","NO","modelo_1","profunda",1762,0.6,0.5,0.4,0.02,20,0.638888888888889,0.712121212121212,0.523809523809524,0.706766917293233,0.701492537313433
"5","NO","modelo_1","profunda",3409,0.6,0.5,0.4,0.02,20,0.675925925925926,0.742424242424242,0.571428571428571,0.736842105263158,0.73134328358209
"6","NO","modelo_1","profunda",3980,0.6,0.5,0.4,0.02,20,0.62037037037037,0.696969696969697,0.5,0.691729323308271,0.686567164179104
"7","NO","modelo_1","profunda",1383,0.6,0.5,0.4,0.02,20,0.657407407407407,0.727272727272727,0.547619047619048,0.721804511278195,0.716417910447761
"8","NO","modelo_1","profunda",768,0.6,0.5,0.4,0.02,20,0.638888888888889,0.712121212121212,0.523809523809524,0.706766917293233,0.701492537313433
"9","NO","modelo_1","profunda",1058,0.6,0.5,0.4,0.02,20,0.62037037037037,0.696969696969697,0.5,0.691729323308271,0.686567164179104
"10","NO","modelo_1","profunda",8585,0.6,0.5,0.4,0.02,20,0.657407407407407,0.727272727272727,0.547619047619048,0.721804511278195,0.716417910447761
"11","NO","modelo_1","profunda",564,0.6,0.5,0.4,0.02,20,0.694444444444444,0.757575757575758,0.595238095238095,0.75187969924812,0.746268656716418
"12","NO","modelo_1","profunda",2478,0.6,0.5,0.4,0.02,20,0.638888888888889,0.712121212121212,0.523809523809524,0.706766917293233,0.701492537313433
"13","NO","modelo_1","profunda",9481,0.6,0.5,0.4,0.02,20,0.62037037037037,0.696969696969697,0.5,0.691729323308271,0.686567164179104
"14","NO","modelo_1","profunda",5701,0.6,0.5,0.4,0.02,20,0.694444444444444,0.757575757575758,0.595238095238095,0.75187969924812,0.746268656716418
"15","NO","modelo_1","profunda",8455,0.6,0.5,0.4,0.02,20,0.601851851851852,0.681818181818182,0.476190476190476,0.676691729323308,0.671641791044776
"16","NO","modelo_1","profunda",6401,0.6,0.5,0.4,0.02,20,0.657407407407407,0.727272727272727,0.547619047619048,0.721804511278195,0.716417910447761
"17","NO","modelo_1","profunda",3291,0.6,0.5,0.4,0.02,20,0.694444444444444,0.757575757575758,0.595238095238095,0.75187969924812,0.746268656716418
"18","NO","modelo_1","profunda",9579,0.6,0.5,0.4,0.02,20,0.638888888888889,0.712121212121212,0.523809523809524,0.706766917293233,0.701492537313433
"19","NO","modelo_1","profunda",1438,0.6,0.5,0.4,0.02,20,0.657407407407407,0.727272727272727,0.547619047619048,0.721804511278195,0.716417910447761
"20","NO","modelo_1","profunda",3142,0.6,0.5,0.4,0.02,20,0.638888888888889,0.712121212121212,0.523809523809524,0.706766917293233,0.701492537313433
