"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","BAL","modelo_3","profunda",4170,0.2,0.2,0.4,0.02,10,0.811881188118812,0.839285714285714,0.777777777777778,0.831858407079646,0.824561403508772
"2","BAL","modelo_3","profunda",3951,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
"3","BAL","modelo_3","profunda",5491,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
"4","BAL","modelo_3","profunda",1762,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
"5","BAL","modelo_3","profunda",3409,0.2,0.2,0.4,0.02,10,0.752475247524752,0.785714285714286,0.711111111111111,0.778761061946903,0.771929824561403
"6","BAL","modelo_3","profunda",3980,0.2,0.2,0.4,0.02,10,0.792079207920792,0.821428571428571,0.755555555555556,0.814159292035398,0.807017543859649
"7","BAL","modelo_3","profunda",1383,0.2,0.2,0.4,0.02,10,0.732673267326733,0.767857142857143,0.688888888888889,0.761061946902655,0.754385964912281
"8","BAL","modelo_3","profunda",768,0.2,0.2,0.4,0.02,10,0.752475247524752,0.785714285714286,0.711111111111111,0.778761061946903,0.771929824561403
"9","BAL","modelo_3","profunda",1058,0.2,0.2,0.4,0.02,10,0.732673267326733,0.767857142857143,0.688888888888889,0.761061946902655,0.754385964912281
"10","BAL","modelo_3","profunda",8585,0.2,0.2,0.4,0.02,10,0.732673267326733,0.767857142857143,0.688888888888889,0.761061946902655,0.754385964912281
"11","BAL","modelo_3","profunda",564,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
"12","BAL","modelo_3","profunda",2478,0.2,0.2,0.4,0.02,10,0.752475247524752,0.785714285714286,0.711111111111111,0.778761061946903,0.771929824561403
"13","BAL","modelo_3","profunda",9481,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
"14","BAL","modelo_3","profunda",5701,0.2,0.2,0.4,0.02,10,0.792079207920792,0.821428571428571,0.755555555555556,0.814159292035398,0.807017543859649
"15","BAL","modelo_3","profunda",8455,0.2,0.2,0.4,0.02,10,0.732673267326733,0.767857142857143,0.688888888888889,0.761061946902655,0.754385964912281
"16","BAL","modelo_3","profunda",6401,0.2,0.2,0.4,0.02,10,0.792079207920792,0.821428571428571,0.755555555555556,0.814159292035398,0.807017543859649
"17","BAL","modelo_3","profunda",3291,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
"18","BAL","modelo_3","profunda",9579,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
"19","BAL","modelo_3","profunda",1438,0.2,0.2,0.4,0.02,10,0.752475247524752,0.785714285714286,0.711111111111111,0.778761061946903,0.771929824561403
"20","BAL","modelo_3","profunda",3142,0.2,0.2,0.4,0.02,10,0.772277227722772,0.803571428571429,0.733333333333333,0.79646017699115,0.789473684210526
