"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","GB","modelo_3","profunda",4170,0.2,0.2,0.4,0.02,40,0.666666666666667,0.82089552238806,0.414634146341463,0.753424657534247,0.69620253164557
"2","GB","modelo_3","profunda",3951,0.2,0.2,0.4,0.02,40,0.685185185185185,0.835820895522388,0.439024390243902,0.767123287671233,0.708860759493671
"3","GB","modelo_3","profunda",5491,0.2,0.2,0.4,0.02,40,0.685185185185185,0.835820895522388,0.439024390243902,0.767123287671233,0.708860759493671
"4","GB","modelo_3","profunda",1762,0.2,0.2,0.4,0.02,40,0.62962962962963,0.791044776119403,0.365853658536585,0.726027397260274,0.670886075949367
"5","GB","modelo_3","profunda",3409,0.2,0.2,0.4,0.02,40,0.666666666666667,0.82089552238806,0.414634146341463,0.753424657534247,0.69620253164557
"6","GB","modelo_3","profunda",3980,0.2,0.2,0.4,0.02,40,0.62962962962963,0.791044776119403,0.365853658536585,0.726027397260274,0.670886075949367
"7","GB","modelo_3","profunda",1383,0.2,0.2,0.4,0.02,40,0.62962962962963,0.791044776119403,0.365853658536585,0.726027397260274,0.670886075949367
"8","GB","modelo_3","profunda",768,0.2,0.2,0.4,0.02,40,0.685185185185185,0.835820895522388,0.439024390243902,0.767123287671233,0.708860759493671
"9","GB","modelo_3","profunda",1058,0.2,0.2,0.4,0.02,40,0.666666666666667,0.82089552238806,0.414634146341463,0.753424657534247,0.69620253164557
"10","GB","modelo_3","profunda",8585,0.2,0.2,0.4,0.02,40,0.685185185185185,0.835820895522388,0.439024390243902,0.767123287671233,0.708860759493671
"11","GB","modelo_3","profunda",564,0.2,0.2,0.4,0.02,40,0.740740740740741,0.880597014925373,0.51219512195122,0.808219178082192,0.746835443037975
"12","GB","modelo_3","profunda",2478,0.2,0.2,0.4,0.02,40,0.648148148148148,0.805970149253731,0.390243902439024,0.73972602739726,0.683544303797468
"13","GB","modelo_3","profunda",9481,0.2,0.2,0.4,0.02,40,0.611111111111111,0.776119402985075,0.341463414634146,0.712328767123288,0.658227848101266
"14","GB","modelo_3","profunda",5701,0.2,0.2,0.4,0.02,40,0.703703703703704,0.850746268656716,0.463414634146341,0.780821917808219,0.721518987341772
"15","GB","modelo_3","profunda",8455,0.2,0.2,0.4,0.02,40,0.648148148148148,0.805970149253731,0.390243902439024,0.73972602739726,0.683544303797468
"16","GB","modelo_3","profunda",6401,0.2,0.2,0.4,0.02,40,0.703703703703704,0.850746268656716,0.463414634146341,0.780821917808219,0.721518987341772
"17","GB","modelo_3","profunda",3291,0.2,0.2,0.4,0.02,40,0.666666666666667,0.82089552238806,0.414634146341463,0.753424657534247,0.69620253164557
"18","GB","modelo_3","profunda",9579,0.2,0.2,0.4,0.02,40,0.611111111111111,0.776119402985075,0.341463414634146,0.712328767123288,0.658227848101266
"19","GB","modelo_3","profunda",1438,0.2,0.2,0.4,0.02,40,0.685185185185185,0.835820895522388,0.439024390243902,0.767123287671233,0.708860759493671
"20","GB","modelo_3","profunda",3142,0.2,0.2,0.4,0.02,40,0.703703703703704,0.850746268656716,0.463414634146341,0.780821917808219,0.721518987341772
