"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","ARI","modelo_4","no_profunda",4170,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
"2","ARI","modelo_4","no_profunda",3951,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
"3","ARI","modelo_4","no_profunda",5491,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
"4","ARI","modelo_4","no_profunda",1762,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
"5","ARI","modelo_4","no_profunda",3409,0.2,0.3,NA,0.02,20,0.660714285714286,0.756756756756757,0.473684210526316,0.746666666666667,0.736842105263158
"6","ARI","modelo_4","no_profunda",3980,0.2,0.3,NA,0.02,20,0.660714285714286,0.756756756756757,0.473684210526316,0.746666666666667,0.736842105263158
"7","ARI","modelo_4","no_profunda",1383,0.2,0.3,NA,0.02,20,0.714285714285714,0.797297297297297,0.552631578947368,0.786666666666667,0.776315789473684
"8","ARI","modelo_4","no_profunda",768,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
"9","ARI","modelo_4","no_profunda",1058,0.2,0.3,NA,0.02,20,0.678571428571429,0.77027027027027,0.5,0.76,0.75
"10","ARI","modelo_4","no_profunda",8585,0.2,0.3,NA,0.02,20,0.714285714285714,0.797297297297297,0.552631578947368,0.786666666666667,0.776315789473684
"11","ARI","modelo_4","no_profunda",564,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
"12","ARI","modelo_4","no_profunda",2478,0.2,0.3,NA,0.02,20,0.678571428571429,0.77027027027027,0.5,0.76,0.75
"13","ARI","modelo_4","no_profunda",9481,0.2,0.3,NA,0.02,20,0.732142857142857,0.810810810810811,0.578947368421053,0.8,0.789473684210526
"14","ARI","modelo_4","no_profunda",5701,0.2,0.3,NA,0.02,20,0.714285714285714,0.797297297297297,0.552631578947368,0.786666666666667,0.776315789473684
"15","ARI","modelo_4","no_profunda",8455,0.2,0.3,NA,0.02,20,0.678571428571429,0.77027027027027,0.5,0.76,0.75
"16","ARI","modelo_4","no_profunda",6401,0.2,0.3,NA,0.02,20,0.732142857142857,0.810810810810811,0.578947368421053,0.8,0.789473684210526
"17","ARI","modelo_4","no_profunda",3291,0.2,0.3,NA,0.02,20,0.660714285714286,0.756756756756757,0.473684210526316,0.746666666666667,0.736842105263158
"18","ARI","modelo_4","no_profunda",9579,0.2,0.3,NA,0.02,20,0.714285714285714,0.797297297297297,0.552631578947368,0.786666666666667,0.776315789473684
"19","ARI","modelo_4","no_profunda",1438,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
"20","ARI","modelo_4","no_profunda",3142,0.2,0.3,NA,0.02,20,0.696428571428571,0.783783783783784,0.526315789473684,0.773333333333333,0.763157894736842
