"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","CIN","modelo_1","no_profunda",4170,0.2,0.3,NA,0.02,20,0.657407407407407,0.746478873239437,0.486486486486487,0.741258741258741,0.736111111111111
"2","CIN","modelo_1","no_profunda",3951,0.2,0.3,NA,0.02,20,0.62037037037037,0.71830985915493,0.432432432432432,0.713286713286713,0.708333333333333
"3","CIN","modelo_1","no_profunda",5491,0.2,0.3,NA,0.02,20,0.638888888888889,0.732394366197183,0.459459459459459,0.727272727272727,0.722222222222222
"4","CIN","modelo_1","no_profunda",1762,0.2,0.3,NA,0.02,20,0.657407407407407,0.746478873239437,0.486486486486487,0.741258741258741,0.736111111111111
"5","CIN","modelo_1","no_profunda",3409,0.2,0.3,NA,0.02,20,0.601851851851852,0.704225352112676,0.405405405405405,0.699300699300699,0.694444444444444
"6","CIN","modelo_1","no_profunda",3980,0.2,0.3,NA,0.02,20,0.62037037037037,0.71830985915493,0.432432432432432,0.713286713286713,0.708333333333333
"7","CIN","modelo_1","no_profunda",1383,0.2,0.3,NA,0.02,20,0.657407407407407,0.746478873239437,0.486486486486487,0.741258741258741,0.736111111111111
"8","CIN","modelo_1","no_profunda",768,0.2,0.3,NA,0.02,20,0.694444444444444,0.774647887323944,0.540540540540541,0.769230769230769,0.763888888888889
"9","CIN","modelo_1","no_profunda",1058,0.2,0.3,NA,0.02,20,0.712962962962963,0.788732394366197,0.567567567567568,0.783216783216783,0.777777777777778
"10","CIN","modelo_1","no_profunda",8585,0.2,0.3,NA,0.02,20,0.675925925925926,0.76056338028169,0.513513513513513,0.755244755244755,0.75
"11","CIN","modelo_1","no_profunda",564,0.2,0.3,NA,0.02,20,0.694444444444444,0.774647887323944,0.540540540540541,0.769230769230769,0.763888888888889
"12","CIN","modelo_1","no_profunda",2478,0.2,0.3,NA,0.02,20,0.638888888888889,0.732394366197183,0.459459459459459,0.727272727272727,0.722222222222222
"13","CIN","modelo_1","no_profunda",9481,0.2,0.3,NA,0.02,20,0.657407407407407,0.746478873239437,0.486486486486487,0.741258741258741,0.736111111111111
"14","CIN","modelo_1","no_profunda",5701,0.2,0.3,NA,0.02,20,0.675925925925926,0.76056338028169,0.513513513513513,0.755244755244755,0.75
"15","CIN","modelo_1","no_profunda",8455,0.2,0.3,NA,0.02,20,0.675925925925926,0.76056338028169,0.513513513513513,0.755244755244755,0.75
"16","CIN","modelo_1","no_profunda",6401,0.2,0.3,NA,0.02,20,0.638888888888889,0.732394366197183,0.459459459459459,0.727272727272727,0.722222222222222
"17","CIN","modelo_1","no_profunda",3291,0.2,0.3,NA,0.02,20,0.601851851851852,0.704225352112676,0.405405405405405,0.699300699300699,0.694444444444444
"18","CIN","modelo_1","no_profunda",9579,0.2,0.3,NA,0.02,20,0.62037037037037,0.71830985915493,0.432432432432432,0.713286713286713,0.708333333333333
"19","CIN","modelo_1","no_profunda",1438,0.2,0.3,NA,0.02,20,0.657407407407407,0.746478873239437,0.486486486486487,0.741258741258741,0.736111111111111
"20","CIN","modelo_1","no_profunda",3142,0.2,0.3,NA,0.02,20,0.638888888888889,0.732394366197183,0.459459459459459,0.727272727272727,0.722222222222222
