"","equipo","modelo","modelado","semilla","gota1","gota2","gota3","lerner","epocas","exactitud","precision","precision_secundaria","f1","recall"
"1","KC","modelo_3","profunda",4170,0.4,0.4,0.6,0.02,20,0.759615384615385,0.808219178082192,0.645161290322581,0.825174825174825,0.842857142857143
"2","KC","modelo_3","profunda",3951,0.4,0.4,0.6,0.02,20,0.740384615384615,0.794520547945205,0.612903225806452,0.811188811188811,0.828571428571429
"3","KC","modelo_3","profunda",5491,0.4,0.4,0.6,0.02,20,0.798076923076923,0.835616438356164,0.709677419354839,0.853146853146853,0.871428571428571
"4","KC","modelo_3","profunda",1762,0.4,0.4,0.6,0.02,20,0.740384615384615,0.794520547945205,0.612903225806452,0.811188811188811,0.828571428571429
"5","KC","modelo_3","profunda",3409,0.4,0.4,0.6,0.02,20,0.721153846153846,0.780821917808219,0.580645161290323,0.797202797202797,0.814285714285714
"6","KC","modelo_3","profunda",3980,0.4,0.4,0.6,0.02,20,0.721153846153846,0.780821917808219,0.580645161290323,0.797202797202797,0.814285714285714
"7","KC","modelo_3","profunda",1383,0.4,0.4,0.6,0.02,20,0.740384615384615,0.794520547945205,0.612903225806452,0.811188811188811,0.828571428571429
"8","KC","modelo_3","profunda",768,0.4,0.4,0.6,0.02,20,0.721153846153846,0.780821917808219,0.580645161290323,0.797202797202797,0.814285714285714
"9","KC","modelo_3","profunda",1058,0.4,0.4,0.6,0.02,20,0.798076923076923,0.835616438356164,0.709677419354839,0.853146853146853,0.871428571428571
"10","KC","modelo_3","profunda",8585,0.4,0.4,0.6,0.02,20,0.759615384615385,0.808219178082192,0.645161290322581,0.825174825174825,0.842857142857143
"11","KC","modelo_3","profunda",564,0.4,0.4,0.6,0.02,20,0.778846153846154,0.821917808219178,0.67741935483871,0.839160839160839,0.857142857142857
"12","KC","modelo_3","profunda",2478,0.4,0.4,0.6,0.02,20,0.759615384615385,0.808219178082192,0.645161290322581,0.825174825174825,0.842857142857143
"13","KC","modelo_3","profunda",9481,0.4,0.4,0.6,0.02,20,0.778846153846154,0.821917808219178,0.67741935483871,0.839160839160839,0.857142857142857
"14","KC","modelo_3","profunda",5701,0.4,0.4,0.6,0.02,20,0.740384615384615,0.794520547945205,0.612903225806452,0.811188811188811,0.828571428571429
"15","KC","modelo_3","profunda",8455,0.4,0.4,0.6,0.02,20,0.759615384615385,0.808219178082192,0.645161290322581,0.825174825174825,0.842857142857143
"16","KC","modelo_3","profunda",6401,0.4,0.4,0.6,0.02,20,0.759615384615385,0.808219178082192,0.645161290322581,0.825174825174825,0.842857142857143
"17","KC","modelo_3","profunda",3291,0.4,0.4,0.6,0.02,20,0.778846153846154,0.821917808219178,0.67741935483871,0.839160839160839,0.857142857142857
"18","KC","modelo_3","profunda",9579,0.4,0.4,0.6,0.02,20,0.759615384615385,0.808219178082192,0.645161290322581,0.825174825174825,0.842857142857143
"19","KC","modelo_3","profunda",1438,0.4,0.4,0.6,0.02,20,0.759615384615385,0.808219178082192,0.645161290322581,0.825174825174825,0.842857142857143
"20","KC","modelo_3","profunda",3142,0.4,0.4,0.6,0.02,20,0.740384615384615,0.794520547945205,0.612903225806452,0.811188811188811,0.828571428571429
