"equipo","modelo","optimizacion","semilla","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth","auc","promedio","exactitud","precision","precision_secundaria","promedio.1","f1","recall"
"DET","modelo_4","grid",4170,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",3951,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",5491,0.01,0.5,15,25,3,"NA",0.630527295629154,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","modelo_4","grid",1762,0.01,0.5,15,25,3,"NA",0.630527295629154,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","modelo_4","grid",3409,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",3980,0.01,0.5,15,25,3,"NA",0.630527295629154,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","modelo_4","grid",1383,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",768,0.01,0.5,15,25,3,"NA",0.630527295629154,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","modelo_4","grid",1058,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",8585,0.01,0.5,15,25,3,"NA",0.630527295629154,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","modelo_4","grid",564,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",2478,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",9481,0.01,0.5,15,25,3,"NA",0.630527295629154,0.680851063829787,0.732142857142857,0.605263157894737,0.67275235962246,0.732142857142857,0.732142857142857
"DET","modelo_4","grid",5701,0.01,0.5,15,25,3,"NA",0.630527295629154,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","modelo_4","grid",8455,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",6401,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",3291,0.01,0.5,15,25,3,"NA",0.630527295629154,0.680851063829787,0.732142857142857,0.605263157894737,0.67275235962246,0.732142857142857,0.732142857142857
"DET","modelo_4","grid",9579,0.01,0.5,15,25,3,"NA",0.630527295629154,0.659574468085106,0.714285714285714,0.578947368421053,0.650935850263958,0.714285714285714,0.714285714285714
"DET","modelo_4","grid",1438,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
"DET","modelo_4","grid",3142,0.01,0.5,15,25,3,"NA",0.630527295629154,0.638297872340426,0.696428571428571,0.552631578947368,0.629119340905455,0.696428571428571,0.696428571428571
