"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"2",0.2,0.2,0.01,20,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"3",0.2,0.2,0.01,40,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"4",0.2,0.2,0.01,60,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"5",0.2,0.2,0.01,10,0.554621848739496,0.6,0.5,0.551540616246499
"6",0.2,0.2,0.01,20,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"7",0.2,0.2,0.01,40,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"8",0.2,0.2,0.01,60,0.621848739495798,0.661538461538462,0.574074074074074,0.619153758369445
"9",0.2,0.2,0.01,10,0.525423728813559,0.5625,0.481481481481481,0.523135070098347
"10",0.2,0.2,0.01,20,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"11",0.2,0.2,0.01,40,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"12",0.2,0.2,0.01,60,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"13",0.2,0.2,0.02,10,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"14",0.2,0.2,0.02,20,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"15",0.2,0.2,0.02,40,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"16",0.2,0.2,0.02,60,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"17",0.2,0.2,0.02,10,0.521008403361345,0.569230769230769,0.462962962962963,0.517734045185026
"18",0.2,0.2,0.02,20,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"19",0.2,0.2,0.02,40,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"20",0.2,0.2,0.02,60,0.554621848739496,0.6,0.5,0.551540616246499
"21",0.2,0.2,0.02,10,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"22",0.2,0.2,0.02,20,0.576271186440678,0.609375,0.537037037037037,0.574227741159238
"23",0.2,0.2,0.02,40,0.610169491525424,0.640625,0.574074074074074,0.608289521866499
"24",0.2,0.2,0.02,60,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"25",0.2,0.2,0.03,10,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"26",0.2,0.2,0.03,20,0.554621848739496,0.553846153846154,0.555555555555556,0.554674519380402
"27",0.2,0.2,0.03,40,0.621848739495798,0.615384615384615,0.62962962962963,0.622287661503348
"28",0.2,0.2,0.03,60,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"29",0.2,0.2,0.03,10,0.53781512605042,0.584615384615385,0.481481481481481,0.534637330715762
"30",0.2,0.2,0.03,20,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"31",0.2,0.2,0.03,40,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"32",0.2,0.2,0.03,60,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"33",0.2,0.2,0.03,10,0.542372881355932,0.578125,0.5,0.540165960451977
"34",0.2,0.2,0.03,20,0.525423728813559,0.5625,0.481481481481481,0.523135070098347
"35",0.2,0.2,0.03,40,0.610169491525424,0.640625,0.574074074074074,0.608289521866499
"36",0.2,0.2,0.03,60,0.593220338983051,0.625,0.555555555555556,0.591258631512869
"37",0.2,0.2,0.05,10,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"38",0.2,0.2,0.05,20,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"39",0.2,0.2,0.05,40,0.554621848739496,0.553846153846154,0.555555555555556,0.554674519380402
"40",0.2,0.2,0.05,60,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"41",0.2,0.2,0.05,10,0.504201680672269,0.553846153846154,0.444444444444444,0.500830759654289
"42",0.2,0.2,0.05,20,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"43",0.2,0.2,0.05,40,0.554621848739496,0.6,0.5,0.551540616246499
"44",0.2,0.2,0.05,60,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"45",0.2,0.2,0.05,10,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"46",0.2,0.2,0.05,20,0.627118644067797,0.65625,0.592592592592593,0.62532041222013
"47",0.2,0.2,0.05,40,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"48",0.2,0.2,0.05,60,0.610169491525424,0.640625,0.574074074074074,0.608289521866499
"49",0.2,0.2,0.06,10,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"50",0.2,0.2,0.06,20,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"51",0.2,0.2,0.06,40,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"52",0.2,0.2,0.06,60,0.554621848739496,0.553846153846154,0.555555555555556,0.554674519380402
"53",0.2,0.2,0.06,10,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"54",0.2,0.2,0.06,20,0.554621848739496,0.6,0.5,0.551540616246499
"55",0.2,0.2,0.06,40,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"56",0.2,0.2,0.06,60,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"57",0.2,0.2,0.06,10,0.525423728813559,0.5625,0.481481481481481,0.523135070098347
"58",0.2,0.2,0.06,20,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"59",0.2,0.2,0.06,40,0.576271186440678,0.609375,0.537037037037037,0.574227741159238
"60",0.2,0.2,0.06,60,0.559322033898305,0.59375,0.518518518518518,0.557196850805608
"61",0.2,0.2,0.1,10,0.521008403361345,0.523076923076923,0.518518518518518,0.520867948318929
"62",0.2,0.2,0.1,20,0.53781512605042,0.538461538461538,0.537037037037037,0.537771233849665
"63",0.2,0.2,0.1,40,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"64",0.2,0.2,0.1,60,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"65",0.2,0.2,0.1,10,0.504201680672269,0.553846153846154,0.444444444444444,0.500830759654289
"66",0.2,0.2,0.1,20,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
"67",0.2,0.2,0.1,40,0.470588235294118,0.523076923076923,0.407407407407407,0.467024188592816
"68",0.2,0.2,0.1,60,0.53781512605042,0.584615384615385,0.481481481481481,0.534637330715762
"69",0.2,0.2,0.1,10,0.542372881355932,0.578125,0.5,0.540165960451977
"70",0.2,0.2,0.1,20,0.491525423728814,0.53125,0.444444444444444,0.489073289391086
"71",0.2,0.2,0.1,40,0.508474576271186,0.546875,0.462962962962963,0.506104179744716
"72",0.2,0.2,0.1,60,0.525423728813559,0.5625,0.481481481481481,0.523135070098347
"73",0.2,0.3,0.01,10,0.638655462184874,0.630769230769231,0.648148148148148,0.639190947034084
"74",0.2,0.3,0.01,20,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"75",0.2,0.3,0.01,40,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"76",0.2,0.3,0.01,60,0.638655462184874,0.630769230769231,0.648148148148148,0.639190947034084
"77",0.2,0.3,0.01,10,0.554621848739496,0.6,0.5,0.551540616246499
"78",0.2,0.3,0.01,20,0.554621848739496,0.6,0.5,0.551540616246499
"79",0.2,0.3,0.01,40,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"80",0.2,0.3,0.01,60,0.638655462184874,0.676923076923077,0.592592592592593,0.636057043900181
"81",0.2,0.3,0.01,10,0.525423728813559,0.5625,0.481481481481481,0.523135070098347
"82",0.2,0.3,0.01,20,0.542372881355932,0.578125,0.5,0.540165960451977
"83",0.2,0.3,0.01,40,0.576271186440678,0.609375,0.537037037037037,0.574227741159238
"84",0.2,0.3,0.01,60,0.593220338983051,0.625,0.555555555555556,0.591258631512869
"85",0.2,0.3,0.02,10,0.621848739495798,0.615384615384615,0.62962962962963,0.622287661503348
"86",0.2,0.3,0.02,20,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"87",0.2,0.3,0.02,40,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"88",0.2,0.3,0.02,60,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"89",0.2,0.3,0.02,10,0.53781512605042,0.584615384615385,0.481481481481481,0.534637330715762
"90",0.2,0.3,0.02,20,0.571428571428571,0.615384615384615,0.518518518518518,0.568443901777235
"91",0.2,0.3,0.02,40,0.605042016806723,0.646153846153846,0.555555555555556,0.602250472838708
"92",0.2,0.3,0.02,60,0.504201680672269,0.553846153846154,0.444444444444444,0.500830759654289
"93",0.2,0.3,0.02,10,0.542372881355932,0.578125,0.5,0.540165960451977
"94",0.2,0.3,0.02,20,0.542372881355932,0.578125,0.5,0.540165960451977
"95",0.2,0.3,0.02,40,0.593220338983051,0.625,0.555555555555556,0.591258631512869
"96",0.2,0.3,0.02,60,0.576271186440678,0.609375,0.537037037037037,0.574227741159238
"97",0.2,0.3,0.03,10,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"98",0.2,0.3,0.03,20,0.571428571428571,0.569230769230769,0.574074074074074,0.571577804911138
"99",0.2,0.3,0.03,40,0.605042016806723,0.6,0.611111111111111,0.605384375972611
"100",0.2,0.3,0.03,60,0.588235294117647,0.584615384615385,0.592592592592593,0.588481090441875
"101",0.2,0.3,0.03,10,0.521008403361345,0.569230769230769,0.462962962962963,0.517734045185026
"102",0.2,0.3,0.03,20,0.588235294117647,0.630769230769231,0.537037037037037,0.585347187307972
