"","gota1","gota2","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.01,10,0.685950413223141,0.716216216216216,0.638297872340426,0.680154833926594
"2",0.2,0.2,0.01,20,0.71900826446281,0.743243243243243,0.680851063829787,0.71436752384528
"3",0.2,0.2,0.01,40,0.685950413223141,0.716216216216216,0.638297872340426,0.680154833926594
"4",0.2,0.2,0.01,60,0.619834710743802,0.662162162162162,0.553191489361702,0.611729454089222
"5",0.2,0.2,0.01,10,0.710743801652893,0.77027027027027,0.617021276595745,0.699345116172969
"6",0.2,0.2,0.01,20,0.677685950413223,0.743243243243243,0.574468085106383,0.665132426254283
"7",0.2,0.2,0.01,40,0.677685950413223,0.743243243243243,0.574468085106383,0.665132426254283
"8",0.2,0.2,0.01,60,0.710743801652893,0.77027027027027,0.617021276595745,0.699345116172969
"9",0.2,0.2,0.01,10,0.733333333333333,0.767123287671233,0.680851063829787,0.727102561611451
"10",0.2,0.2,0.01,20,0.65,0.698630136986301,0.574468085106383,0.641032740697561
"11",0.2,0.2,0.01,40,0.633333333333333,0.684931506849315,0.553191489361702,0.623818776514784
"12",0.2,0.2,0.01,60,0.683333333333333,0.726027397260274,0.617021276595745,0.675460669063117
"13",0.2,0.2,0.02,10,0.71900826446281,0.743243243243243,0.680851063829787,0.71436752384528
"14",0.2,0.2,0.02,20,0.685950413223141,0.716216216216216,0.638297872340426,0.680154833926594
"15",0.2,0.2,0.02,40,0.652892561983471,0.689189189189189,0.595744680851064,0.645942144007908
"16",0.2,0.2,0.02,60,0.619834710743802,0.662162162162162,0.553191489361702,0.611729454089222
"17",0.2,0.2,0.02,10,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"18",0.2,0.2,0.02,20,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"19",0.2,0.2,0.02,40,0.710743801652893,0.77027027027027,0.617021276595745,0.699345116172969
"20",0.2,0.2,0.02,60,0.677685950413223,0.743243243243243,0.574468085106383,0.665132426254283
"21",0.2,0.2,0.02,10,0.716666666666667,0.753424657534247,0.659574468085106,0.709888597428673
"22",0.2,0.2,0.02,20,0.666666666666667,0.712328767123288,0.595744680851064,0.658246704880339
"23",0.2,0.2,0.02,40,0.65,0.698630136986301,0.574468085106383,0.641032740697561
"24",0.2,0.2,0.02,60,0.683333333333333,0.726027397260274,0.617021276595745,0.675460669063117
"25",0.2,0.2,0.03,10,0.71900826446281,0.743243243243243,0.680851063829787,0.71436752384528
"26",0.2,0.2,0.03,20,0.702479338842975,0.72972972972973,0.659574468085106,0.697261178885937
"27",0.2,0.2,0.03,40,0.669421487603306,0.702702702702703,0.617021276595745,0.663048488967251
"28",0.2,0.2,0.03,60,0.652892561983471,0.689189189189189,0.595744680851064,0.645942144007908
"29",0.2,0.2,0.03,10,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"30",0.2,0.2,0.03,20,0.743801652892562,0.797297297297297,0.659574468085106,0.733557806091655
"31",0.2,0.2,0.03,40,0.644628099173554,0.716216216216216,0.531914893617021,0.630919736335597
"32",0.2,0.2,0.03,60,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"33",0.2,0.2,0.03,10,0.7,0.73972602739726,0.638297872340426,0.692674633245895
"34",0.2,0.2,0.03,20,0.633333333333333,0.684931506849315,0.553191489361702,0.623818776514784
"35",0.2,0.2,0.03,40,0.616666666666667,0.671232876712329,0.531914893617021,0.606604812332006
"36",0.2,0.2,0.03,60,0.633333333333333,0.684931506849315,0.553191489361702,0.623818776514784
"37",0.2,0.2,0.05,10,0.669421487603306,0.702702702702703,0.617021276595745,0.663048488967251
"38",0.2,0.2,0.05,20,0.702479338842975,0.72972972972973,0.659574468085106,0.697261178885937
"39",0.2,0.2,0.05,40,0.652892561983471,0.689189189189189,0.595744680851064,0.645942144007908
"40",0.2,0.2,0.05,60,0.702479338842975,0.72972972972973,0.659574468085106,0.697261178885937
"41",0.2,0.2,0.05,10,0.710743801652893,0.77027027027027,0.617021276595745,0.699345116172969
"42",0.2,0.2,0.05,20,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"43",0.2,0.2,0.05,40,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"44",0.2,0.2,0.05,60,0.661157024793388,0.72972972972973,0.553191489361702,0.64802608129494
"45",0.2,0.2,0.05,10,0.683333333333333,0.726027397260274,0.617021276595745,0.675460669063117
"46",0.2,0.2,0.05,20,0.65,0.698630136986301,0.574468085106383,0.641032740697561
"47",0.2,0.2,0.05,40,0.65,0.698630136986301,0.574468085106383,0.641032740697561
"48",0.2,0.2,0.05,60,0.7,0.73972602739726,0.638297872340426,0.692674633245895
"49",0.2,0.2,0.06,10,0.586776859504132,0.635135135135135,0.51063829787234,0.577516764170536
"50",0.2,0.2,0.06,20,0.71900826446281,0.743243243243243,0.680851063829787,0.71436752384528
"51",0.2,0.2,0.06,40,0.685950413223141,0.716216216216216,0.638297872340426,0.680154833926594
"52",0.2,0.2,0.06,60,0.636363636363636,0.675675675675676,0.574468085106383,0.628835799048565
"53",0.2,0.2,0.06,10,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"54",0.2,0.2,0.06,20,0.710743801652893,0.77027027027027,0.617021276595745,0.699345116172969
"55",0.2,0.2,0.06,40,0.677685950413223,0.743243243243243,0.574468085106383,0.665132426254283
"56",0.2,0.2,0.06,60,0.694214876033058,0.756756756756757,0.595744680851064,0.682238771213626
"57",0.2,0.2,0.06,10,0.666666666666667,0.712328767123288,0.595744680851064,0.658246704880339
"58",0.2,0.2,0.06,20,0.666666666666667,0.712328767123288,0.595744680851064,0.658246704880339
"59",0.2,0.2,0.06,40,0.633333333333333,0.684931506849315,0.553191489361702,0.623818776514784
"60",0.2,0.2,0.06,60,0.65,0.698630136986301,0.574468085106383,0.641032740697561
"61",0.2,0.2,0.1,10,0.636363636363636,0.675675675675676,0.574468085106383,0.628835799048565
"62",0.2,0.2,0.1,20,0.685950413223141,0.716216216216216,0.638297872340426,0.680154833926594
"63",0.2,0.2,0.1,40,0.71900826446281,0.743243243243243,0.680851063829787,0.71436752384528
"64",0.2,0.2,0.1,60,0.652892561983471,0.689189189189189,0.595744680851064,0.645942144007908
