"","gota1","gota2","gota3","lr","epocas","exactitud","precision","precision_secundaria","promedio"
"1",0.2,0.2,0.2,0.01,10,0.623287671232877,0.633333333333333,0.607142857142857,0.621254620569689
"2",0.2,0.2,0.2,0.01,20,0.678082191780822,0.677777777777778,0.678571428571429,0.678143799376676
"3",0.2,0.2,0.2,0.01,40,0.650684931506849,0.655555555555556,0.642857142857143,0.649699209973183
"4",0.2,0.2,0.2,0.01,60,0.623287671232877,0.633333333333333,0.607142857142857,0.621254620569689
"5",0.2,0.2,0.2,0.01,10,0.696551724137931,0.777777777777778,0.563636363636364,0.679321955184024
"6",0.2,0.2,0.2,0.01,20,0.696551724137931,0.777777777777778,0.563636363636364,0.679321955184024
"7",0.2,0.2,0.2,0.01,40,0.668965517241379,0.755555555555556,0.527272727272727,0.650597933356554
"8",0.2,0.2,0.2,0.01,60,0.641379310344828,0.733333333333333,0.490909090909091,0.621873911529084
"9",0.2,0.2,0.2,0.01,10,0.655172413793103,0.688888888888889,0.6,0.648020434227331
"10",0.2,0.2,0.2,0.01,20,0.682758620689655,0.711111111111111,0.636363636363636,0.676744456054801
"11",0.2,0.2,0.2,0.01,40,0.668965517241379,0.7,0.618181818181818,0.662382445141066
"12",0.2,0.2,0.2,0.01,60,0.655172413793103,0.688888888888889,0.6,0.648020434227331
"13",0.2,0.2,0.2,0.02,10,0.650684931506849,0.655555555555556,0.642857142857143,0.649699209973183
"14",0.2,0.2,0.2,0.02,20,0.636986301369863,0.644444444444444,0.625,0.635476915271436
"15",0.2,0.2,0.2,0.02,40,0.705479452054795,0.7,0.714285714285714,0.70658838878017
"16",0.2,0.2,0.2,0.02,60,0.664383561643836,0.666666666666667,0.660714285714286,0.663921504674929
"17",0.2,0.2,0.2,0.02,10,0.668965517241379,0.755555555555556,0.527272727272727,0.650597933356554
"18",0.2,0.2,0.2,0.02,20,0.682758620689655,0.766666666666667,0.545454545454545,0.664959944270289
"19",0.2,0.2,0.2,0.02,40,0.655172413793103,0.744444444444444,0.509090909090909,0.636235922442819
"20",0.2,0.2,0.2,0.02,60,0.682758620689655,0.766666666666667,0.545454545454545,0.664959944270289
"21",0.2,0.2,0.2,0.02,10,0.627586206896552,0.666666666666667,0.563636363636364,0.619296412399861
"22",0.2,0.2,0.2,0.02,20,0.668965517241379,0.7,0.618181818181818,0.662382445141066
"23",0.2,0.2,0.2,0.02,40,0.696551724137931,0.722222222222222,0.654545454545455,0.691106466968536
"24",0.2,0.2,0.2,0.02,60,0.668965517241379,0.7,0.618181818181818,0.662382445141066
